comments,polarity,gender
What a pathetic slug!,negative,1
Soon legal action will be taken against her. No one I repeat no one will be spared spewing venom against Hindu Community.,negative,1
Who gave you the fucking right to insult my religion,neutral,1
"Wait, was this an attempt at being funny? This is unmasked hatred & insult towards Dharmic practices & traditions. This wretched woman needs to be punished by law.",neutral,1
You have 1 job to make jokes and you can't even do that ????,negative,1
You bitch never understand emotion of  india woman . Keep away ur nose from indian culture if u d'nt understand,negative,1
Bro Sheez ugleee ais fk ??,negative,1
How targeting specific religion or abusing women's is called freedom of speech or being funny by the way ?,negative,1
"Don't just comment , reoprt as an vhild abuse or religious offensive content",negative,1
Any guesses what do we call people who sell thr bodies & soul for money ??,negative,1
Hallelujah bitch . Pastors bitch,negative,1
"My mom died of cancer.

Well, it was funnier than this.",neutral,1
Such a disgusting thing to make fun of Hindu culture... try making one on Islamic culture .... or any other relegious figure or their customs/practices.. You should be ashamed of being a human..,negative,1
Hi youtube is this not under your community guidelines or only applicable for comments,negative,1
"God, your home is uglier than you... I thought that was seemingly impossible. But here, you achieved that incredible feat.",negative,1
This video is utterly disgusting just like your face and your content. Time for you to swallow a humble pill,negative,1
Radhika I saw your mother doing 'Karwa chauth' ??????????????,negative,1
You may not like Karwa chaut that's ok. No one put a gun to your head and forced you to practice it. But why do you have to insult the faith of millions of Indian women who celebrate it from their own free will. So liberal of you. Bakri Eid is around the corner. Let's hear your opinion about that too.,neutral,1
Not funny... In poor taste.,negative,1
Everybody should Report this.,negative,1
"This is very offensive and not funny !!! real comedians make funny jokes.  when you run out of creativity you make fun of ppl, religion, and culture !!!!  you are not stand-up you are boring, always bitching and complaining a oppose to making ppl laugh. recover from Menopause soon !",negative,1
"Is this comedy for you ? 
Mocking a relegion and people's sentiments is comedy ? 
Enough is enough . 
We will not tolerate anymore .",negative,1
Guys report her account on youtube,negative,1
My frend circle of lawyers took this matter in their hand file legal complaint in diffrent courts ..run CH?T run ..,negative,1
"Disgusting video. Really? One can abuse any group in name of freedom of expression? Please report this video and lets ask YouTube to put it down. And if she lives in India, let the  officials pay her a visit ??",negative,1
??? ?? ?? ???? ??? Like seriously!!!,negative,1
You're a disgrace and you should know that.,negative,1
This is a abuse to almost most of the families.,negative,1
Cheap cheap cheap and berating many women...what makes you think only non-working women follow this??? Ignorant..calling all women Bi*** this shows your character and not ours!,negative,1
Report this rice bag convert bitch,negative,1
RICE BAG converts,negative,1
Ok she is a rice bag convert.,negative,1
"So shameful, no one has forced you to do karvachauths. If most of women wants to keep this vrat, doesn't they have choice to do so. Why your hypocrisy here, if you chose to be a lesbian or live life like lesbians we are not objecting your life choices then why are you thopoing your ideology on others.",negative,1
Making fun of 1 billion Hindus is the new 'cool' in India. Enough is enough.,negative,1
Kannon ne hath bande hue hai nhi to tera gla dhad se alag hota is vkt.,negative,1
Rubbish and Hindu hater.,negative,1
Report this video,negative,1
Legal complaint has beed register against this rice bag converted.,negative,1
My husband and I both fast for each other during Karwa chauth! It brings us close and makes us realize how much we mean to each other. We call it Indian Valentine's!,negative,1
Just give me a fucking reason why this bitch shouldn't go to jail,negative,1
"Don't worry 
You will pay for this insult of our culture",negative,1
Ugly and poisonous,negative,1
Shameless bitch,negative,1
was this supposed to be funny?,neutral,1
Ugly from outside as well as inside. Can understand her hate for such beautiful festivals.,negative,1
Being a Muslim I am offended on behalf of my Hindu brothers .??,negative,1
Slutshaming is perfectly alright when it is done by feminists.,negative,1
"'Chut'-it is absolutely alright for a feminist to abuse traditional women.After all how do you smash patriarchy?By abusing the victims verbally,of course.",negative,1
How does this qualify as comedy?,negative,1
Proves that Feminism is nothing but repackaged White/Western Racism.,neutral,1
Don't let butthurt menninists discourage you. I find it funny ??????,positive,1
Makes no sense at all. I too an atheist who despises age old traditions but that's not how you  pull a satire out of it and make your opinion stand out.,negative,1
"a barren chut ,victim of beastiality - Turns to this",negative,1
This is festival of love  but u can't understand u are  muslim keep fasting ramjan,negative,1
Shameless lady.!!,negative,1
"Is that supposed to be funny, Is that supposed to be educational. What was that. Pls tell me.",neutral,1
Fuck off bitch .....U don't know actual fact...,negative,1
"Just another bunch of ultra-liberal feminist propaganda in the name of comedy. Reminds me of Amy Schumer lol
Also, Pearl Harbour?! 1842?!? REALLY? Atleast get the facts right for the propaganda to hold some credibility",negative,1
"Just love you so awesome,so trueee",positive,1
"Dude why does @Radhika Vaz Comedy get so much of hate? I think she's brilliant and a very good speaker. Almost all of her videos have hate comments which either say that she is a bitch who swears a lot or she is ruining Indian culture. Guys, have you seen AIB, EIC, SNG and other male comedians?? They pretty much swear for the same amount of time in the video. However, they always have great comments. It is disappointing to look at the comments on her video and find the hate comments first. Each person has a different style of comedy. Learn to accept it folks!! And proud of you @RadhikaVazComedy for ignoring these hating bitches and living you life!! KEEP BEING RAD!! 

ALL THE BEST AND LOTS OF LOVE FROM HYDERABAD!!!",positive,1
